source;target
3198;3415
3198;5732
3198;8110
11727;3198
15354;3198
3199;4415
17628;3199
22542;3199
3200;4888
3200;5312
3200;6313
3200;7653
11052;3200
13510;3200
15116;3200
15666;3200
18529;3200
19682;3200
20221;3200
24414;3200
3201;3788
3201;4747
3201;5017
3201;6573
3201;9066
19109;3201
19404;3201
3202;3454
12425;3202
16428;3202
17625;3202
19000;3202
20710;3202
3203;9012
11524;3203
16900;3203
17195;3203
18029;3203
19514;3203
20215;3203
22334;3203
3204;5206
3204;5307
19942;3204
13695;3205
19138;3205
22172;3205
22840;3205
3206;6988
3206;8511
12027;3206
16218;3206
16464;3206
20847;3206
3207;4873
3207;8356
14297;3207
15648;3207
16051;3207
16834;3207
18379;3207
22094;3207
23890;3207
3208;3481
3208;5737
3208;8101
3208;8198
3208;8617
3208;8693
3208;9369
11007;3208
13255;3208
16434;3208
3209;3820
3209;4462
3209;8704
10060;3209
10432;3209
12539;3209
12583;3209
19173;3209
22559;3209
3210;4239
3210;5009
3210;5901
3210;9573
14622;3210
16380;3210
19985;3210
24598;3210
3211;3237
3211;5655
12072;3211
14645;3211
19667;3211
22303;3211
12041;3212
14876;3212
19128;3212
22279;3212
3213;6622
3213;7460
12054;3213
16545;3213
20704;3213
3214;5353
3214;6568
11339;3214
13573;3214
19379;3214
19555;3214
20740;3214
21081;3214
22250;3214
22492;3214
3215;5863
3215;6276
13383;3215
13412;3215
13825;3215
18019;3215
21260;3215
11699;3216
15876;3216
24503;3216
11527;3217
13720;3217
15985;3217
19927;3217
21094;3217
22086;3217
22276;3217
24251;3217
3218;6602
3218;6951
3218;9492
10907;3218
13215;3218
16628;3218
3219;4824
10707;3219
14792;3219
15343;3219
18790;3219
19262;3219
21461;3219
3220;7647
3220;8596
13352;3220
17426;3220
18620;3220
18622;3220
21654;3220
10738;3221
13208;3221
15313;3221
18368;3221
18868;3221
22377;3221
22585;3221
3222;3328
3222;8898
11337;3222
12873;3222
20239;3222
22334;3222
11244;3223
13495;3223
18429;3223
19401;3223
3224;6099
3224;6888
3224;8414
13220;3224
14736;3224
15252;3224
19614;3224
19672;3224
19814;3224
3225;5755
3225;8197
10107;3225
10671;3225
13281;3225
14206;3225
16803;3225
17954;3225
18045;3225
18680;3225
20652;3225
3226;4671
12967;3226
19595;3226
21056;3226
22477;3226
23435;3226
23869;3226
23888;3226
3227;4312
3227;7888
19902;3227
22878;3227
3228;4435
3228;5106
3228;5577
3228;5911
3228;7288
11942;3228
12347;3228
3229;5591
3229;6179
3229;6850
3229;7156
3229;7638
18561;3229
18726;3229
21357;3229
22463;3229
23554;3229
3230;6716
10004;3230
15327;3230
18047;3230
18956;3230
24187;3230
3231;8375
3231;8628
11670;3231
12037;3231
23018;3231
3232;4286
3232;8419
3232;8608
3232;8635
3232;8997
14818;3232
18084;3232
21165;3232
21844;3232
23308;3232
3233;4762
3233;6004
12808;3233
12957;3233
16495;3233
17236;3233
18624;3233
19064;3233
22253;3233
23756;3233
3234;6725
17102;3234
17524;3234
18094;3234
3235;9545
10104;3235
16884;3235
18138;3235
18632;3235
23346;3235
23413;3235
23690;3235
24354;3235
3236;3800
3236;6161
3236;9551
10390;3236
14406;3236
19855;3236
3237;3238
3237;5589
13465;3237
14905;3237
15938;3237
22569;3237
3238;4243
11149;3238
15391;3238
3239;4080
3239;5681
12556;3239
15132;3239
21309;3239
21695;3239
3240;3313
3240;9591
3240;9597
11895;3240
16455;3240
17946;3240
23284;3240
3241;6281
17778;3241
10511;3242
10891;3242
13763;3242
20266;3242
24403;3242
3243;4930
3243;5450
3243;8572
20176;3243
24642;3243
3244;9857
13339;3244
18041;3244
3245;6615
3245;8235
3245;8467
19521;3245
23241;3245
3246;6882
10642;3246
11643;3246
18781;3246
3247;9161
10381;3247
14592;3247
14662;3247
17285;3247
22042;3247
3248;5066
3248;6726
10524;3248
14149;3248
22123;3248
23926;3248
24086;3248
3249;6462
13301;3249
22419;3249
22425;3249
24099;3249
24526;3249
3250;7838
3250;8509
15078;3250
16225;3250
16360;3250
18605;3250
21890;3250
23312;3250
3251;4561
3251;7358
3251;8630
13226;3251
15412;3251
18653;3251
3252;4102
3252;4471
3252;7689
3252;8715
12866;3252
15645;3252
3253;4166
3253;4935
3253;5649
12977;3253
20376;3253
20601;3253
3254;3609
3254;4861
3254;9375
11164;3254
13803;3254
14242;3255
14921;3255
18468;3255
21557;3255
21760;3255
22499;3255
3256;6938
3256;8345
11292;3256
15888;3256
23004;3256
24023;3256
24030;3256
3257;6547
3257;9027
3258;4096
3258;5817
3258;8001
10886;3258
10921;3258
18764;3258
21266;3258
24571;3258
13061;3259
16793;3259
19700;3259
3260;5384
18280;3260
19331;3260
22077;3260
3261;5852
3261;6395
10292;3261
14126;3261
14594;3261
15517;3261
15884;3261
16271;3261
17727;3261
19788;3261
23192;3261
3262;3940
3262;7199
12786;3262
13766;3262
21333;3262
24536;3262
3263;4216
3263;5508
11081;3263
13651;3263
13929;3263
16170;3263
16230;3263
19970;3263
20153;3263
21002;3263
3264;7564
3264;7715
3264;9721
12158;3264
12926;3264
19336;3264
24612;3264
3265;6667
10469;3265
12460;3265
13834;3265
15686;3265
3266;3969
3266;8260
3266;9654
22600;3266
3267;5869
3267;9263
11702;3267
13599;3267
3268;3661
3268;4617
3268;5312
12786;3268
14578;3268
17908;3268
3269;6448
3269;9048
10395;3269
12992;3269
17218;3269
17723;3269
23855;3269
24627;3269
3270;5213
3270;5695
3270;7829
15109;3270
20214;3270
20592;3270
22745;3270
23613;3270
24438;3270
3271;4049
3271;5360
3271;6773
3271;9912
12816;3271
15634;3271
18686;3271
18825;3271
3272;6857
11494;3272
12239;3272
12583;3272
16651;3272
18034;3272
18331;3272
3273;9363
13413;3273
14431;3273
14466;3273
20858;3273
23477;3273
23702;3273
3274;4851
3274;7886
13231;3274
18254;3274
22897;3274
23254;3274
23509;3274
3275;5352
11720;3275
15123;3275
15555;3275
18880;3275
22951;3275
10180;3276
13320;3276
13459;3276
17086;3276
17871;3276
22595;3276
23451;3276
3277;6060
11038;3277
14903;3277
16827;3277
3278;3324
12344;3278
15401;3278
18156;3278
3279;5033
3279;5714
3279;7271
3279;7840
17575;3279
20313;3279
21919;3279
3280;4430
3280;6573
12106;3280
14447;3280
17848;3280
18570;3280
21174;3280
10559;3281
12684;3281
16671;3281
18241;3281
3282;4622
11680;3282
12584;3282
15752;3282
17746;3282
18387;3282
23591;3282
3283;6994
14713;3283
16130;3283
16535;3283
21739;3283
3284;6661
3284;8637
10620;3284
12213;3284
13011;3284
16048;3284
20216;3284
21017;3284
22367;3284
22677;3284
10638;3285
15236;3285
16502;3285
24582;3285
3286;5574
3286;5848
3286;7242
3286;7397
3286;8876
3286;9736
11990;3286
14275;3286
23300;3286
3287;6160
3287;6686
10147;3287
11040;3287
16793;3287
17585;3287
17949;3287
21336;3287
3288;4382
3288;7715
3288;9140
13641;3288
14019;3288
16967;3288
21170;3288
23508;3288
3289;3355
3289;3926
3289;6442
16210;3289
20018;3289
20084;3289
3290;5687
3290;7699
11595;3290
11960;3290
13038;3290
21270;3290
3291;8791
10557;3291
15244;3291
18624;3291
11539;3292
13120;3292
13354;3292
15805;3292
3293;4740
11089;3293
14859;3293
17184;3293
24565;3293
3294;3501
3294;5258
3294;9509
14242;3294
18388;3294
21420;3294
3295;5370
11500;3295
24277;3295
3296;5893
14244;3296
24273;3296
3297;4780
3297;6166
3297;7701
17119;3297
21228;3297
23777;3297
10140;3298
10445;3298
13446;3298
18116;3298
21198;3298
3299;6713
3299;9877
11524;3299
19500;3299
3300;5327
3300;5381
14553;3300
21718;3300
3301;5557
3301;6720
3301;9878
14238;3301
17043;3301
3302;3787
12208;3302
15225;3302
19672;3302
19935;3302
3303;4171
3303;7936
13281;3303
16123;3303
16988;3303
18204;3303
20265;3303
21349;3303
10172;3304
12098;3304
12583;3304
15401;3304
20750;3305
23899;3305
3306;5773
3306;6845
3306;7053
3306;8000
3306;8203
3306;8270
3306;9325
23315;3306
3307;4508
3307;6187
3307;7286
3307;8671
3307;8795
13543;3307
3308;5565
3308;7874
3308;9331
10226;3308
10428;3308
12486;3308
13222;3308
20654;3308
24312;3308
3309;4408
3309;5815
3309;8129
11943;3309
12346;3309
13896;3309
18448;3309
21668;3309
3310;4567
3310;5948
13232;3310
16365;3310
17545;3310
17638;3310
19894;3310
22939;3310
3311;9448
11809;3311
13861;3311
16131;3311
16653;3311
23300;3311
24035;3311
3312;8507
10993;3312
13789;3312
22256;3312
12160;3313
14677;3313
15391;3313
19064;3313
3314;4759
11481;3314
11523;3314
12950;3314
24246;3314
24248;3314
3315;3946
3315;3969
3315;4173
3315;5815
3315;6496
3315;8380
3315;9543
12050;3315
12683;3315
21371;3315
23395;3315
3316;5371
3316;9934
11064;3316
11850;3316
18018;3316
22010;3316
11319;3317
21309;3317
3318;5649
3318;7460
3318;9750
12504;3318
17535;3318
20799;3318
3319;8270
24262;3319
3320;6541
10435;3320
11475;3320
11625;3320
11637;3320
12316;3320
20230;3320
3321;7973
10031;3321
12237;3321
18403;3321
20815;3321
23189;3321
23718;3321
3322;6648
3322;9746
11199;3322
11284;3322
14465;3322
15453;3322
16209;3322
18022;3322
3323;5108
3323;6978
3323;7074
3323;8621
14234;3323
14296;3323
21317;3323
21522;3323
3324;4976
3324;7052
14329;3324
15617;3324
20379;3324
21802;3324
22850;3324
3325;8410
12185;3325
13219;3325
17370;3325
18941;3325
20885;3325
21964;3325
22062;3325
22126;3325
3326;5106
3326;7718
16990;3326
23029;3326
3327;5976
3327;8610
3327;8907
10991;3327
12454;3327
12635;3327
13348;3327
14267;3327
16939;3327
19408;3327
19538;3327
3328;5400
3328;7818
3328;7843
10151;3328
14742;3328
15566;3328
19579;3328
3329;6168
12432;3329
14597;3329
21409;3329
22329;3329
3330;8893
10504;3330
11867;3330
12359;3330
12361;3330
13239;3330
17772;3330
22172;3330
3331;6900
3331;7087
3331;9432
12143;3331
16431;3331
21115;3331
21762;3331
3332;4142
12141;3332
12337;3332
14366;3332
16936;3332
20194;3332
22948;3332
3333;9308
3333;9888
10684;3333
22920;3333
3334;4405
3334;6891
10318;3334
14899;3334
17665;3334
3335;5549
17104;3335
3336;5621
13415;3336
16536;3336
3337;6831
3337;8165
13499;3337
15565;3337
17807;3337
18048;3337
19781;3337
21948;3337
3338;3721
3338;7250
12688;3338
12765;3338
14665;3338
15109;3338
20720;3338
24354;3338
3339;3893
3339;7254
11290;3339
11138;3340
12802;3340
14438;3340
16606;3340
18910;3340
24248;3340
3341;3701
3341;6360
19836;3341
21963;3341
22921;3341
24588;3341
3342;4649
3342;5570
3342;5863
3342;6703
11628;3342
15885;3342
21303;3342
3343;3513
3343;9173
13308;3343
18064;3343
18764;3343
23804;3343
24342;3343
3344;3525
3344;7437
3344;9262
10348;3344
17351;3344
21487;3344
3345;9680
3345;9963
13711;3345
14173;3345
14252;3345
16155;3345
18944;3345
19119;3345
20387;3345
21633;3345
21771;3345
22630;3345
3346;5959
14376;3346
18006;3346
20237;3346
20989;3346
24589;3346
3347;5468
19198;3347
19203;3347
24032;3347
10510;3348
12988;3348
13319;3348
17034;3348
18114;3348
18968;3348
19740;3348
22465;3348
3349;6377
3349;6808
3349;7092
15559;3349
17272;3349
18434;3349
23501;3349
24414;3349
3350;3736
3350;8724
16318;3350
17197;3350
22976;3350
3351;8022
3351;8254
12575;3351
15442;3351
15443;3351
17935;3351
18705;3351
18779;3351
3352;3536
3352;4859
3352;6131
3352;6291
11963;3352
12068;3352
15348;3352
16803;3352
18520;3352
19363;3352
21923;3352
23356;3352
24145;3352
3353;5148
3353;6722
21319;3353
22054;3353
3354;3993
3354;4712
3354;5008
11493;3354
11772;3354
21230;3354
3355;3449
3355;6008
3355;8156
22416;3355
22458;3355
23131;3355
16909;3356
23108;3356
24013;3356
3357;4890
12110;3357
14288;3357
3358;8111
3358;9264
12660;3358
13909;3358
15218;3358
17793;3358
3359;4832
3359;8601
12240;3359
16490;3359
23326;3359
24027;3359
3360;6795
14075;3360
17909;3360
21591;3360
3361;4764
12257;3361
17695;3361
17835;3361
19300;3361
24081;3361
16571;3362
22319;3362
3363;3408
3363;4122
3363;6395
3363;8247
12272;3363
16176;3363
3364;7533
3364;9018
17076;3364
19877;3364
24084;3364
3365;4104
3365;8216
3365;8935
14607;3365
18104;3365
18460;3365
20720;3365
21547;3365
22570;3365
22981;3365
3366;4859
10662;3366
16302;3366
20053;3366
21486;3366
22512;3366
3367;3547
3367;6920
3367;9396
3367;9546
10952;3367
12944;3367
13071;3367
21115;3367
22250;3367
3368;4456
3368;7822
10374;3368
11201;3368
12691;3368
14399;3368
16542;3368
18026;3369
19578;3369
22862;3369
23785;3369
23928;3369
3370;7875
3370;8123
3370;9768
21778;3370
3371;6298
12677;3371
13847;3371
20358;3371
22346;3371
3372;3689
3372;5588
10795;3372
15034;3373
24087;3373
3374;4069
3374;4467
15343;3374
15360;3374
15697;3374
18140;3374
19660;3374
20904;3374
3375;4053
3375;6507
16951;3375
10998;3376
12468;3376
13718;3376
13880;3376
17939;3376
20152;3376
24007;3376
3377;6819
3377;7706
14872;3377
23345;3377
3378;5369
3378;5562
3378;7169
3378;8003
11426;3378
15543;3378
16326;3378
18786;3378
21080;3378
3379;3742
3379;6801
23859;3379
3380;4000
10421;3380
12867;3380
17610;3380
18189;3380
19983;3380
14736;3381
19702;3381
21054;3381
22803;3381
3382;5882
3382;9909
10086;3382
10418;3382
16756;3382
18078;3382
24396;3382
3383;5639
3383;8074
3383;8162
18347;3383
20477;3383
22898;3383
3384;5815
3384;8785
3384;9618
11984;3384
13037;3384
19693;3384
23890;3384
24080;3384
3385;4180
3385;5753
3385;9045
3385;9108
12485;3385
21594;3385
3386;4219
3386;9255
12268;3386
13368;3386
14831;3386
15313;3386
21297;3386
10491;3387
11893;3387
22727;3387
24178;3387
3388;4735
3388;5791
3388;5852
3388;9245
10889;3388
15040;3388
15072;3388
17080;3388
17194;3388
18768;3388
22232;3388
22932;3388
23554;3388
3389;7084
3389;9207
12587;3389
14021;3389
19388;3389
3390;7023
3390;7164
12470;3390
13743;3390
13908;3390
17769;3390
20121;3390
3391;3859
3391;4179
3391;5193
3391;6232
12337;3391
15310;3391
15827;3391
3392;5400
3392;7421
11571;3392
12016;3392
12447;3392
18829;3392
24038;3392
3393;3445
3393;5443
3393;8180
12848;3393
15507;3393
3394;5453
11389;3394
11951;3394
14406;3394
16474;3394
18663;3394
21338;3394
3395;5606
3395;6279
3395;6431
3395;8294
12280;3395
18170;3395
18309;3395
19238;3395
21556;3395
24349;3395
3396;4112
3396;8608
12968;3396
14163;3396
15096;3396
21695;3396
22653;3396
23158;3396
23728;3396
23940;3396
3397;4170
12867;3397
16647;3397
17737;3397
19915;3397
22527;3397
3398;8034
3398;9672
18444;3398
3399;5668
3399;7210
3399;7339
11432;3399
14042;3399
16693;3399
19064;3399
21687;3399
23564;3399
3400;4395
3400;5964
10149;3400
16496;3400
19933;3400
3401;5176
10106;3401
12697;3401
16924;3401
19124;3401
3402;4012
3402;4424
3402;4888
3402;5002
3402;6266
15257;3402
3403;6288
3403;6676
3403;9956
13136;3403
18070;3403
18754;3403
3404;8970
10635;3404
13483;3404
13765;3404
16647;3404
17660;3404
17990;3404
22546;3404
3405;5778
3405;6919
3405;7886
3405;9253
20891;3405
3406;4160
3406;5340
3406;6633
3406;8232
14555;3406
15331;3406
17613;3406
21083;3406
24334;3406
3407;5994
3407;9367
11375;3407
12058;3407
13507;3407
18193;3407
3408;4161
3408;6670
3408;6898
3408;9292
12216;3408
13998;3408
16772;3408
19175;3408
19239;3408
21081;3408
22593;3408
22715;3408
3409;3442
3409;4337
3409;4850
3409;7136
15139;3409
16341;3409
21071;3409
3410;4356
3410;4619
3410;5477
3410;6999
11708;3410
12899;3410
14100;3410
21281;3410
22426;3410
3411;3627
3411;4590
3411;9102
13114;3411
13947;3411
14783;3411
14945;3411
18388;3411
22768;3411
3412;8484
11521;3412
12506;3412
14921;3412
15563;3412
17268;3412
3413;4219
3413;5106
17084;3413
18700;3413
22905;3413
3414;6256
3414;9448
15287;3414
16704;3414
21138;3414
23764;3414
3415;6058
3415;7336
10582;3415
11509;3415
13383;3415
17098;3415
17340;3415
18726;3415
22657;3415
3416;4061
3416;8480
13514;3416
16487;3416
3417;4728
3417;5473
3417;8013
14841;3417
19570;3417
3418;5447
3418;6620
11450;3418
16014;3418
17740;3418
18030;3418
20416;3418
22304;3418
22430;3418
23826;3418
3419;3997
15631;3419
19115;3419
19674;3419
21639;3419
22083;3419
3420;4147
3420;7109
3420;7620
13229;3420
14658;3420
14665;3420
22864;3420
3421;4832
3421;9485
3421;9746
10989;3421
21217;3421
21839;3421
23449;3421
3422;7349
11966;3422
13433;3422
14437;3422
22500;3422
22948;3422
23025;3422
3423;3511
3423;7980
13346;3423
17544;3423
19558;3423
19666;3423
19677;3423
22398;3423
3424;3881
3424;6081
10219;3424
12776;3424
16417;3424
18476;3424
21715;3424
23574;3424
3425;4137
3425;6772
3425;7323
3425;9027
11390;3425
15435;3425
3426;5831
3426;6734
3426;9452
13913;3426
16758;3426
19525;3426
3427;3624
3427;8652
3427;9350
14744;3427
15787;3427
19839;3427
20451;3427
3428;7471
10041;3428
13285;3428
13816;3428
14816;3428
15625;3428
3429;7523
12886;3429
19509;3429
23348;3429
3430;8787
3430;9984
18802;3430
21722;3430
3431;9691
10218;3431
14404;3431
3432;4003
12946;3432
16406;3432
22423;3432
22555;3432
3433;3882
3433;8514
12927;3433
14915;3433
16564;3433
17220;3433
17740;3433
19586;3433
19953;3433
3434;5778
3434;9267
10942;3434
11114;3434
15395;3434
19177;3434
19214;3434
22501;3434
3435;4894
10301;3435
10519;3435
11156;3435
13450;3435
13610;3435
17600;3435
19623;3435
20355;3435
20553;3435
3436;9465
19016;3436
19438;3436
3437;5766
3437;6902
10778;3437
16629;3437
17891;3437
20031;3437
22006;3437
3438;6525
3438;7890
3438;9633
10698;3438
10849;3438
11196;3438
22824;3438
12602;3439
17010;3439
17504;3439
18105;3439
18636;3439
19423;3439
16157;3440
22136;3441
23665;3441
3442;4764
3442;5916
10149;3442
20673;3442
20865;3442
21720;3442
3443;7715
11670;3443
13046;3443
16464;3443
21482;3443
23448;3443
3444;6633
3444;8211
3444;9199
20563;3444
22169;3444
22860;3444
23737;3444
24392;3444
13674;3445
16049;3445
22849;3445
3446;4041
11675;3446
13331;3446
24069;3446
3447;6878
3447;9232
11684;3447
19638;3447
3448;3670
3448;5882
3448;8061
3448;9234
14004;3448
17830;3448
3449;7203
3449;7990
15989;3449
20225;3449
24065;3449
3450;4709
10149;3450
17769;3450
21250;3450
22171;3450
22588;3450
22606;3450
3451;5792
10066;3451
13955;3451
24528;3451
3452;4510
3452;5796
3452;8298
10381;3452
10488;3452
11058;3452
18987;3452
22476;3452
3453;5209
3453;6823
12746;3453
16491;3453
17422;3453
23226;3453
23478;3453
23743;3453
24228;3453
3454;5646
3454;7362
3454;7973
14067;3454
15712;3454
15937;3454
21451;3454
3455;3761
3455;6349
3455;8499
14602;3455
14923;3455
16317;3455
16699;3455
18237;3455
19121;3455
23905;3455
3456;5518
3456;7943
10016;3456
14198;3456
14781;3456
18489;3456
3457;3968
3457;4106
3457;7338
11738;3457
11904;3457
18135;3457
10183;3458
14172;3458
17412;3458
12124;3459
13006;3459
16031;3459
19173;3459
3460;3660
3460;7326
3460;8144
3460;8437
11543;3460
11815;3460
12019;3460
13119;3460
13624;3460
24330;3460
3461;3986
3461;7017
12613;3461
17882;3461
19432;3461
19676;3461
21043;3461
21486;3461
3462;3669
3462;5105
3462;6036
11760;3462
11959;3462
13209;3462
13536;3462
13593;3462
14546;3462
17659;3462
20757;3462
23102;3462
3463;4810
3463;5822
3463;8509
15011;3463
24301;3463
24441;3463
10581;3464
11112;3464
20669;3464
22300;3464
22787;3464
3465;8043
14782;3465
16222;3465
18189;3465
21755;3465
3466;8214
3466;9222
3466;9522
16230;3466
19445;3466
21804;3466
24173;3466
3467;4779
3467;6853
3467;7110
13166;3467
16914;3467
17251;3467
18037;3467
24624;3467
3468;3624
3468;5491
15627;3468
18360;3468
18647;3468
22387;3468
3469;5872
13250;3469
18935;3469
3470;4589
15218;3470
19699;3470
23098;3470
3471;8216
3471;8648
12235;3471
13751;3471
19047;3471
24151;3471
3472;4917
3472;7294
3472;7953
3472;8250
10787;3472
14364;3472
19395;3472
21380;3472
23007;3472
3473;6416
3473;9416
10248;3473
14340;3473
18598;3473
19030;3473
3474;4736
3474;5432
3474;7026
3474;8669
15348;3474
20902;3474
24069;3474
12781;3475
13303;3475
22617;3475
15387;3476
15867;3476
18309;3476
22617;3476
3477;4224
3477;9223
12345;3477
16312;3477
21842;3477
23519;3477
3478;7347
3478;9951
12273;3478
16832;3478
3479;4803
3479;5924
3479;9952
10924;3479
24623;3479
3480;4867
3480;8996
12043;3480
13302;3480
16303;3480
16726;3480
19878;3480
23671;3480
3481;4123
3481;6727
10481;3481
11199;3481
11996;3481
24597;3481
3482;7436
3482;9031
12906;3482
15466;3482
18922;3482
19124;3482
3483;6104
3483;6952
3483;9667
14648;3483
16183;3483
20519;3483
24330;3483
3484;5102
3484;6535
3484;6867
3484;8423
3484;9148
23017;3484
23963;3484
3485;3549
3485;4029
3485;8262
3485;8615
3485;8732
11330;3485
11859;3485
21450;3485
3486;3572
3486;5855
3486;6153
3486;6547
3486;7080
11701;3486
13797;3486
15331;3486
15764;3486
20818;3486
22027;3486
3487;6808
3487;7787
3487;8991
3487;9637
15547;3487
15918;3487
16069;3487
17853;3487
21457;3487
23185;3487
24076;3487
24354;3487
3488;6585
13739;3488
14243;3488
14713;3488
17127;3488
19482;3488
14216;3489
19456;3489
21663;3489
22949;3489
24092;3489
3490;4966
16166;3490
18382;3490
3491;4959
12685;3491
13187;3491
15328;3491
16926;3491
3492;5189
3492;7409
11311;3492
15822;3492
21929;3492
3493;6709
3493;9850
12327;3493
12553;3493
14133;3493
15785;3493
23777;3493
3494;5238
12719;3494
13421;3494
14715;3494
17765;3494
22112;3494
10218;3495
10484;3495
10608;3495
14018;3495
16258;3495
16644;3495
21848;3495
22526;3495
3496;7296
12814;3496
15632;3496
19215;3496
23904;3496
3497;3713
3497;4469
15480;3497
19865;3497
20047;3497
21216;3497
22313;3497
23587;3497
3498;8121
10481;3498
10893;3498
11836;3498
13761;3498
14446;3498
14756;3498
17994;3498
21715;3498
21779;3498
12231;3499
19210;3499
14345;3500
17388;3500
17726;3500
19745;3500
23536;3500
3501;4728
3501;5569
3501;6348
3501;6470
11966;3501
12197;3501
16926;3501
24148;3501
3502;9710
16519;3502
17623;3502
19019;3502
19221;3502
19633;3502
3503;7829
15955;3503
18913;3503
18927;3503
12537;3504
14065;3504
16148;3504
22301;3504
3505;7782
3505;7889
13571;3505
21322;3505
22701;3505
12947;3506
13213;3506
16238;3506
23616;3506
3507;5077
3507;7311
3507;8516
13218;3507
13353;3507
13568;3507
13660;3507
14774;3507
16139;3507
16797;3507
17836;3507
22889;3507
3508;4709
3508;7218
12459;3508
3509;3591
3509;4153
3509;8715
10748;3509
14439;3509
17479;3509
17829;3509
22631;3509
22656;3509
23032;3509
3510;5719
10292;3510
11520;3510
14880;3510
3511;6093
3511;6384
3511;8266
11527;3511
18875;3511
21197;3511
3512;4531
3512;6514
3512;8630
10700;3512
16425;3512
19237;3512
20436;3512
22881;3512
3513;4114
3513;5289
3513;8539
3513;8922
13527;3513
16382;3513
17797;3513
21556;3513
3514;4791
3514;6518
3514;7345
3514;7570
22502;3514
3515;8337
3515;9683
10716;3515
16253;3515
3516;4782
20136;3516
23347;3516
23632;3516
24000;3516
3517;4345
3517;7874
3517;9270
11845;3517
12575;3517
15155;3517
17382;3517
18340;3517
11870;3518
12633;3518
19153;3518
20683;3518
21862;3518
22243;3518
23485;3518
3519;6073
3519;8899
3519;9149
3519;9268
16473;3519
19258;3519
24185;3519
3520;4410
3520;9742
15730;3520
16694;3520
18567;3520
21502;3520
3521;4846
21141;3521
3522;3995
3522;7624
12832;3522
16352;3522
16695;3522
3523;6380
3523;9639
15209;3523
15616;3523
22613;3523
3524;4837
3524;5802
13038;3524
15288;3524
15994;3524
3525;6512
10447;3525
12857;3525
14751;3525
19323;3525
3526;4003
3526;9694
14652;3526
16786;3526
3527;3889
20142;3527
23144;3527
23497;3527
24069;3527
3528;4334
10667;3528
10715;3528
14215;3528
17305;3528
18785;3528
23233;3528
3529;8630
3529;9158
11255;3529
15415;3529
19636;3529
22067;3529
3530;3572
3530;6591
12197;3530
17197;3530
19548;3530
19681;3530
19702;3530
10916;3531
12747;3531
13280;3531
14288;3531
18799;3531
23195;3531
24110;3531
3532;3902
3532;4044
3532;5030
3532;8231
12769;3532
14281;3532
19434;3532
21198;3532
21428;3532
3533;7795
10534;3533
12088;3533
13512;3533
14811;3533
17827;3533
3534;5487
3534;7233
11409;3534
24107;3534
14727;3535
16291;3535
17575;3535
19469;3535
3536;3661
3536;9804
11962;3536
12931;3536
13089;3536
15935;3536
18526;3536
19340;3536
23026;3536
3537;6745
14502;3537
15703;3537
18228;3537
20506;3537
21644;3537
3538;3780
3538;3842
3538;4246
3538;7795
3538;9098
3538;9585
14250;3538
17128;3538
17723;3538
19869;3538
21801;3538
3539;6136
14932;3539
15743;3539
18470;3539
23313;3539
3540;3619
3541;3676
10529;3541
13674;3541
13964;3541
14189;3541
15756;3541
18909;3541
19175;3541
22285;3541
22818;3541
23169;3541
23309;3541
15153;3542
15438;3542
18121;3542
3543;4137
3543;7629
3543;8073
20513;3543
20635;3543
20671;3543
24383;3543
3544;6905
3544;7180
14011;3544
15693;3544
17358;3544
18037;3544
18181;3544
18437;3544
3545;4476
3545;5990
3545;6655
3545;7502
11605;3545
12356;3545
17707;3545
20494;3545
23035;3545
23947;3545
24371;3545
3546;6566
3546;9953
16491;3546
3547;7679
22496;3547
3548;8931
3548;9688
3548;9989
10892;3548
20472;3548
21783;3548
3549;6194
3549;7201
3549;7982
3549;9259
10677;3549
14475;3549
19692;3549
3550;5009
11736;3550
12513;3550
12889;3550
12962;3550
14246;3550
19146;3550
19758;3550
20811;3551
22032;3551
3552;8457
13116;3552
14784;3552
16140;3552
23723;3552
3553;6613
3553;7888
3553;8868
3553;9386
15167;3553
20861;3553
3554;4004
3554;5246
3554;6643
3554;7865
3554;8383
10995;3554
12571;3554
13364;3554
14133;3554
16890;3554
3555;7375
15921;3555
15995;3555
16876;3555
21999;3555
22391;3555
3556;3936
13345;3556
15915;3556
17211;3556
24281;3556
3557;3968
3557;4675
3557;6163
3557;7095
3557;8113
3557;8337
13167;3557
13362;3557
14169;3557
21109;3557
3558;6494
3558;7414
3558;8280
18179;3558
3560;7739
3560;7834
12774;3560
15650;3560
18224;3560
19928;3560
20918;3560
21036;3560
23950;3560
3561;9967
15376;3561
16377;3561
16594;3561
3562;7319
13032;3562
20373;3562
21148;3562
24195;3562
11263;3563
13852;3563
21076;3563
21946;3563
3564;8272
13067;3564
15173;3564
21492;3564
24203;3564
24626;3564
3565;4073
3565;5145
13693;3565
14052;3565
15210;3565
3566;3785
3566;5605
3566;8248
3566;8945
10297;3566
11460;3566
12700;3566
17125;3566
20759;3566
20959;3566
21671;3566
23663;3566
3567;4988
3567;6322
3567;8997
12898;3567
13261;3567
13398;3567
15044;3567
23193;3567
3568;8598
3568;8958
16573;3568
17751;3568
22169;3568
3569;3802
3569;3911
17405;3569
17575;3569
17634;3569
18013;3569
20810;3569
23519;3569
3570;4954
3570;9265
3570;9582
15077;3570
3571;5758
15718;3571
22301;3571
3572;3823
3572;6664
3572;9986
10278;3572
11015;3572
15845;3572
24436;3572
3573;3709
15566;3573
17380;3573
11030;3574
13397;3574
16601;3574
18591;3574
