source;target
14524;6475
21976;6475
11770;6475
16927;9770
14769;9770
16847;9770
2256;9770
4229;9770
19100;866
12557;19100
19100;4698
13945;19100
14929;19100
19100;6981
2938;536
3430;536
536;8353
536;8817
536;9419
10927;536
11975;536
15047;536
17831;536
19028;536
10047;2938
11080;2938
2938;8191
2938;4517
14801;2938
11909;2938
16276;3430
3430;601
10714;3430
1677;3430
19224;3430
23484;3430
23530;3430
3430;4641
3430;4271
3430;6251
3430;7841
11379;3430
11392;3430
16052;8353
14270;8353
8353;9337
10893;8353
24453;8353
11311;8817
19489;8817
15351;8817
13019;8817
5704;9419
16677;9419
10927;19549
10927;18452
10927;3873
10927;22362
11975;7712
11975;13481
11975;1421
11975;2233
11975;12045
11975;16414
11975;19968
15047;18326
14585;15047
11614;15047
12603;15047
14353;15047
15047;2216
15047;2411
15047;19348
15047;18203
12602;15047
11682;17831
17831;23980
17831;3121
12988;17831
19028;8160
16569;19028
19028;21189
18287;19028
16237;19028
1358;537
537;8605
537;9079
11642;537
15437;537
17344;537
20841;537
1358;1947
1358;17640
1358;1583
1358;5496
1358;7756
13078;1358
1358;13804
1358;18482
1358;23725
1358;23990
13794;8605
6949;8605
2729;8605
16748;8605
13647;8605
7337;8605
6994;8605
10308;8605
676;9079
18121;9079
8637;9079
5453;9079
10272;9079
8284;9079
17478;9079
11642;2643
11642;2715
10834;11642
11642;4216
11642;15053
15437;9522
15437;7313
1202;15437
13528;15437
11958;15437
15437;7575
17344;7745
12738;17344
17344;7843
17101;17344
17344;21113
17344;18771
11405;17344
17344;2564
17344;17978
12598;17344
20841;8979
13107;20841
20841;8867
20761;20841
1804;538
538;7285
15841;538
18315;538
10011;1804
1804;19071
1804;697
1804;2794
1804;3938
1710;1804
10260;1804
12851;1804
15676;1804
1804;18063
10432;7285
19568;7285
11387;7285
22099;7285
2696;7285
22349;7285
21228;7285
15841;16569
1421;15841
15841;16256
15841;3697
11939;15841
15841;9195
18315;5981
18315;6245
18315;927
18315;22986
18315;19866
13017;18315
14874;18315
18315;20681
2383;539
10006;539
10873;539
14639;539
21570;539
2383;2482
2383;4800
10006;13435
10006;5125
10006;6464
10006;13071
10006;22686
10006;10442
10006;12572
10873;18146
10873;7399
10873;12381
10873;4342
10873;16239
14639;5929
14639;15926
10625;14639
14639;7996
14639;3263
14639;18301
14639;17306
14639;8035
21570;3347
21570;23827
19262;21570
19020;21570
1839;21570
21570;5448
21570;6568
15596;21570
18834;21570
21570;22350
15411;21570
21570;8941
21570;6295
10021;21570
12732;21570
11420;21570
4247;540
540;6077
540;9522
14020;540
15651;540
17130;540
17900;540
19557;540
22266;540
4247;9671
4247;6035
15315;4247
22323;4247
4247;4564
23407;4247
23104;4247
10315;4247
6077;757
3585;6077
12740;6077
1465;6077
18072;6077
1779;6077
2714;6077
14273;6077
15744;6077
11252;6077
1110;9522
2913;9522
11285;9522
2705;9522
24508;9522
11007;9522
12538;9522
22328;9522
17533;9522
14020;15234
10570;14020
14020;3025
14020;22956
15651;2485
15651;17907
15651;5216
12682;15651
14322;15651
15651;19135
11467;15651
17130;21375
17130;5394
15875;17130
17130;5964
17130;3441
17900;8601
17900;9840
17900;4947
17900;9145
17900;2299
17900;3631
16388;17900
19557;3226
12685;19557
19557;7724
15473;19557
19557;3846
19557;5843
16631;19557
19557;20858
12410;22266
1370;22266
16111;22266
22266;24614
22266;2488
18166;22266
22266;22355
14897;22266
22266;5188
22266;6988
18213;22266
1806;541
541;7827
10176;541
20821;541
23669;541
10680;1806
1806;3481
12697;1806
20586;7827
12108;7827
16079;7827
2121;7827
7827;8667
2264;7827
3584;7827
20009;7827
5140;7827
23605;7827
10176;4871
10176;8738
10176;2973
10176;14289
10176;14531
10176;13164
10176;21238
20070;20821
18739;20821
10142;20821
10062;20821
20821;22332
18690;23669
23669;2866
23669;7393
23669;4758
12923;23669
542;5508
542;9620
18981;542
20669;542
2175;5508
16603;5508
12321;5508
2851;5508
11451;5508
22613;5508
2853;5508
2898;5508
23688;5508
19971;5508
23028;5508
7845;9620
18552;9620
13329;9620
13885;9620
19769;9620
7182;9620
22507;9620
18981;969
18981;7756
18981;22852
11753;18981
18981;3698
18981;8228
10487;20669
10530;20669
20669;8471
15475;20669
10361;20669
20669;6829
20669;4224
12214;20669
5404;7082
13295;7082
4454;9671
13636;9671
9362;9671
20037;9671
1239;9671
9329;9671
2978;9671
17284;9671
17527;9671
12374;9671
3578;9671
17198;9671
23019;9671
23417;9671
15922;9671
10344;14448
10344;775
10344;778
10344;2565
10344;23434
10344;16872
10344;18662
10344;12057
13444;730
13444;13927
13444;23685
13444;9890
13444;16129
16573;679
16573;3525
15117;16573
16451;16573
17414;3645
10393;17414
17414;6523
17414;2685
2585;544
544;7457
15333;544
23770;544
11953;2585
14524;2585
1417;2585
1969;2585
22849;2585
15468;2585
2585;3896
2585;9188
17319;7457
12115;7457
22882;7457
7457;9750
11799;7457
23368;7457
23028;7457
15333;23380
15333;21913
23770;739
23770;4056
23770;24198
23770;4749
3227;545
4532;545
11591;545
14097;545
19150;545
20303;545
21130;545
22589;545
23415;545
3227;820
1887;3227
3227;6151
18667;3227
2289;3227
3227;6140
23057;3227
24374;3227
14261;4532
4532;5375
22512;4532
22027;4532
11505;4532
4532;6698
4532;8909
10674;4532
21874;4532
11591;21403
10551;11591
11591;6578
11591;13646
1095;14097
14097;1839
19150;2857
19150;8084
19150;5452
14892;19150
12138;19150
19150;23614
13364;19150
19150;19194
13503;19150
18675;20303
13187;20303
17125;20303
21130;4479
21130;9132
21130;22729
21130;23552
17047;21130
21130;3377
21130;5590
21130;6863
17726;22589
22589;23249
22589;2772
13576;22589
22589;6139
21100;23415
13495;23415
546;6468
546;8815
18460;546
18544;546
19039;546
20851;546
6468;8255
18993;6468
12610;6468
2351;6468
6468;9437
4508;6468
4020;8815
7727;8815
11388;8815
21951;8815
18732;8815
20233;8815
18460;9458
18460;672
18460;24406
18460;23282
18460;5968
16468;18460
18544;18718
18544;23040
16226;18544
18544;7359
12078;18544
18544;7905
18544;21412
12195;18544
19039;6388
19039;8100
11215;19039
19039;8148
16634;19039
19039;5160
1430;20851
20851;21093
12747;20851
20851;22349
20851;24205
19602;20851
15362;20851
5759;8634
22594;5759
2807;5759
18060;5759
17154;5759
10272;5759
21512;5759
23759;6628
3079;6628
6969;9871
15167;6969
1488;6969
19672;6969
14956;6969
18601;6969
2950;7652
2632;7652
6186;7652
17288;20813
17288;924
17288;6420
17288;23600
17288;2740
13498;17288
10235;17288
17288;23207
13577;17288
17288;18017
17288;22050
18528;20545
17560;18528
18528;20785
18528;20534
18528;22288
18528;23057
18528;3483
18528;8051
18528;23764
17334;18528
18796;21625
13995;18796
18796;8845
18796;22668
18796;8193
17818;18796
18796;9988
19246;23078
23078;6763
3167;548
4771;548
548;5931
20656;548
3167;7086
3167;9965
10565;3167
14094;3167
19282;3167
24175;3167
4771;7152
21021;4771
4771;5347
17275;4771
18297;5931
5931;9023
10197;5931
23453;5931
2640;5931
24208;5931
11837;5931
10984;5931
20656;950
14786;20656
11799;20656
20656;23516
20656;7498
20656;22656
1042;549
1628;549
3730;549
549;8927
549;9413
10568;549
16276;549
22795;549
1042;16036
1042;19362
1042;23120
12052;1628
1628;2967
15558;1628
15845;1628
1628;2063
1628;2943
11874;1628
1628;16723
1628;20738
1628;21349
14110;3730
22432;3730
3730;5144
12369;3730
13383;3730
14824;8927
20621;8927
21950;8927
21704;8927
23921;8927
12565;8927
11109;8927
20388;9413
21985;9413
4154;9413
19034;9413
21872;9413
10568;613
10568;16064
10568;7183
10568;3921
10284;10568
10568;12603
10568;2203
10568;12168
10568;4425
10568;23261
16276;21283
16276;2390
15056;16276
14286;16276
12393;16276
10150;16276
16276;19564
13622;16276
14729;22795
22795;22928
20619;22795
3029;550
550;5865
550;6689
11404;550
13435;550
17972;550
19261;550
20407;550
21520;550
22577;550
24193;550
3029;5219
16109;3029
3029;8600
23409;3029
3029;6348
16709;3029
16304;5865
14209;5865
11489;5865
18163;5865
12727;6689
14981;6689
14842;6689
5202;6689
5364;6689
21115;6689
12633;6689
20373;6689
11404;12824
11404;1527
11404;12280
11404;13516
11404;24502
11404;5886
13435;8845
13435;14939
13435;15740
13435;21075
17972;19516
17972;18201
17327;17972
17972;21138
17972;23971
16187;17972
17157;17972
19261;22454
19261;22298
19261;3311
14479;19261
20407;7180
21520;4488
15923;21520
15331;21520
10334;21520
21520;6014
21520;24040
19595;22577
22577;24495
21738;22577
19468;22577
21847;24193
1365;24193
24193;7500
23197;24193
24193;2446
22389;24193
20579;24193
24193;9672
2217;551
551;6364
10489;551
11485;551
13460;551
21840;551
23746;551
23780;551
2217;3676
17035;2217
2217;3892
10700;2217
3723;6364
4408;6364
19970;6364
5261;6364
10489;7582
10489;20597
10489;18256
10575;11485
11485;6877
11485;3738
11485;1326
11485;17431
11485;23425
11485;4580
11485;6778
10641;13460
13460;7258
13460;19488
13460;13692
10419;13460
13460;14557
13460;19453
11164;21840
21840;5334
12948;21840
21840;7535
11746;21840
21840;24516
21840;24500
12797;21840
1521;23746
16050;23746
16758;23746
23746;3798
2029;23780
23780;4995
20818;23780
23780;5289
23780;5188
16349;23780
2573;552
552;8728
20121;552
22208;552
2573;3906
2573;4123
2573;3238
16212;2573
17015;2573
18797;2573
12137;8728
23395;8728
16221;8728
22856;8728
14158;8728
11307;8728
13447;8728
11474;8728
20121;3033
17386;20121
20121;5472
20121;21340
17409;20121
15479;20121
20121;20439
15090;20121
13320;20121
15071;20121
21773;22208
12449;22208
1465;22208
10402;22208
16713;22208
20929;22208
10879;22208
2506;553
553;7306
553;8018
553;8808
10498;553
11297;553
15312;553
15727;553
16259;553
16408;553
18427;553
21760;553
24534;553
2506;863
2506;5961
17341;2506
2506;9238
2502;2506
2506;3187
2506;9229
13348;2506
19192;2506
23788;2506
4020;7306
24104;7306
21687;7306
14040;7306
21398;7306
14468;8018
18229;8018
12523;8018
1825;8018
10574;8018
24618;8808
7129;8808
4736;8808
2518;8808
17795;8808
18094;8808
5445;8808
15719;8808
14039;8808
10498;18222
10498;3902
10498;15269
10498;7751
11297;23710
11297;20519
11297;13095
11297;19666
11297;21512
11297;18696
13775;15312
10914;15312
15312;22706
15312;1928
15312;9083
15312;18242
15312;23186
15312;24453
15727;9497
15727;6388
1324;15727
15727;1643
15727;5662
15727;23196
15727;8480
14985;15727
16259;6540
16259;16773
16259;6536
13755;16259
16259;6893
16259;2841
16259;22009
1128;16408
10566;16408
11170;16408
14972;16408
18427;21223
17644;18427
14956;18427
18427;20723
16012;21760
17875;21760
13220;24534
24534;9530
11060;24534
12029;24534
1576;936
1576;5899
1576;20808
13730;1576
1576;2950
1576;5115
13927;1576
1576;18359
1576;19826
10788;2464
24531;2464
12646;2464
2464;4356
14352;2464
18885;2464
19824;2464
21922;2464
2419;2485
23923;2485
20853;2485
2485;8669
2485;9418
14410;2485
12799;3074
10719;3074
3074;4085
12372;7508
21348;7508
19905;7508
21825;7508
7731;779
11294;7731
11667;7731
23253;7731
13866;7731
4282;7731
12894;7731
21829;7731
22591;7731
21140;7731
13716;9547
13716;20089
13716;21689
13716;2705
13716;9284
13716;24140
1134;13894
13894;23600
13894;14223
13894;19959
13894;14474
13894;22767
13894;20892
10682;13894
16372;4687
16372;18354
16372;22527
16372;18356
10183;16372
16372;4576
16372;24153
17151;3014
17151;19153
17151;8837
17151;2279
17151;23075
12500;17151
11064;17151
17151;8053
17151;8080
16837;20402
19416;20402
20402;6579
20402;21327
13082;20402
20402;4982
17813;20402
15104;20402
20402;4536
20402;5282
20402;6980
14441;20402
20698;6934
1661;20698
20698;21208
16214;20698
15582;20698
20698;22982
22702;23342
17840;22702
22702;6891
14740;22702
22720;23397
14184;22720
5426;555
555;9441
11282;555
13333;555
17087;555
23525;555
23811;555
1605;5426
5426;8278
5426;6274
21501;5426
896;9441
6613;9441
23046;9441
18196;9441
11248;9441
4009;9441
14503;9441
15496;9441
11282;13042
11282;24390
11282;2963
11282;7948
11282;11564
11282;3079
11282;8304
11282;23654
11282;12831
13333;4497
11851;13333
11600;13333
13333;14383
13333;3741
13333;3371
10689;13333
13333;20120
13333;17508
17087;8666
16971;17087
17087;22928
17087;3482
14611;17087
17087;18557
17087;24096
12090;17087
17087;20780
23525;2677
13902;23525
23525;7765
15807;23525
10189;23525
15385;23525
11611;23525
21463;23525
15757;23525
23811;5805
14389;23811
15807;23811
23811;6888
12586;23811
14636;23811
4651;556
10992;556
13832;556
19649;556
22716;556
1166;4651
11080;4651
24176;4651
2983;4651
15393;4651
20067;4651
10342;10992
10992;17343
10992;5950
10301;10992
10992;5151
10992;15588
10992;13582
10992;1107
10992;24324
13832;14599
13832;9971
13832;15027
13832;14931
13832;2144
13832;14554
13832;6703
13832;8070
19649;9734
19649;9348
15960;19649
13032;19649
18226;19649
19649;5453
19649;3770
11402;19649
17654;19649
19649;6294
19649;19728
20237;22716
16791;22716
22716;23091
18543;22716
18490;22716
22716;9195
19908;22716
3009;557
557;6819
557;8386
13439;557
16590;557
23615;557
23948;557
24449;557
21497;3009
14945;3009
3009;6458
24251;6819
19009;6819
11575;6819
13866;6819
6819;9613
15223;6819
18437;8386
1123;8386
19983;8386
6927;8386
4008;8386
10490;13439
11125;13439
13439;3824
13439;20481
13439;15203
16590;17875
16590;17983
10358;16590
18412;23615
23615;5892
22547;23948
23948;24519
23948;6266
23948;4426
19993;23948
13143;23948
24449;4392
1575;24449
10191;24449
558;9900
18326;558
23255;9900
1335;9900
3895;9900
17839;9900
13806;9900
14677;9900
18326;19278
18326;8850
18326;5649
18326;3700
14616;18326
18326;20918
2047;559
559;9875
12048;559
14127;559
14698;559
15403;559
20365;559
23884;559
2047;4700
1436;2047
2047;7850
13107;2047
17077;2047
2047;23155
21405;9875
13359;9875
9692;9875
18060;9875
7029;9875
16536;9875
12048;15962
10271;12048
12048;22813
12048;23768
12048;14431
12048;7938
12048;14870
14127;19153
14127;1891
14127;8955
14127;9083
14127;23398
14127;19954
14127;7610
14127;24590
14698;658
1277;14698
10910;14698
14560;14698
14698;24093
14698;6192
11160;15403
15403;16340
15403;7499
15403;6509
15403;19145
15403;5212
11761;15403
15403;21724
15835;20365
20365;23984
12539;20365
20365;4843
18343;20365
20365;6587
20365;7798
10349;20365
13231;20365
20365;6702
20365;20950
20365;20381
20365;20678
23884;24018
2253;23884
10241;23884
20239;23884
1251;560
1809;560
1982;560
3401;560
4695;560
5125;560
10119;560
12015;560
14581;560
15086;560
15491;560
18096;560
19129;560
20672;560
1251;17097
1251;16768
1251;7767
1251;18851
1809;2732
1809;6514
1809;6685
18201;1982
18292;3401
19822;3401
19133;3401
3401;4038
13661;3401
21462;3401
22316;3401
22700;3401
4695;8553
19079;5125
5125;5254
5125;7101
5125;9451
10119;12533
10119;22478
10119;13236
12015;12091
12015;5472
12015;22957
12015;17487
14581;7918
14581;24633
14581;17183
1338;14581
11757;14581
10160;14581
10597;15086
15086;21939
15086;23596
15086;5300
15491;23371
12237;15491
10138;15491
15169;15491
14614;15491
15110;15491
15491;21993
15491;17658
18096;19071
18096;5535
14747;18096
15075;18096
18096;4568
18096;9151
17662;18096
19129;21960
19129;8264
19129;22473
12273;19129
14511;19129
20672;9497
20672;2236
20118;20672
14787;20672
20672;4305
20672;3177
17069;20672
561;8095
10584;561
15277;561
17442;561
21379;561
22691;561
13208;8095
23179;8095
16207;8095
13656;8095
11132;8095
13674;8095
15336;8095
16222;8095
16614;8095
10584;22075
10584;1146
10584;6623
14678;15277
12855;15277
15277;9530
15277;22273
17442;21706
17442;998
12545;17442
10686;17442
17442;7559
10324;17442
17442;21804
17442;9189
17442;20478
21379;24618
21379;23926
21379;6855
21379;6421
11396;21379
21379;5727
21379;3530
21379;9556
13761;21379
21379;24020
20915;22691
13135;22691
17211;22691
14583;22691
12324;22691
562;6670
562;6923
10605;562
12637;562
12957;562
13420;562
13635;562
14448;562
16068;562
17821;562
18471;562
18808;562
19909;562
20978;562
10691;6670
5877;6670
6670;8162
20336;6670
14305;6670
14578;6670
6923;807
6923;936
21220;6923
23362;6923
14965;6923
23652;6923
10605;8970
10605;3350
10605;23385
12637;1409
12637;1625
12637;21788
12957;19280
12957;22220
10769;12957
12957;22909
13420;5038
13420;24119
13420;24162
13420;8440
13420;16468
13635;8174
13635;23851
13635;24451
13635;1874
13635;18223
13635;9681
14448;16156
12617;14448
14448;7466
14448;16726
14448;19716
14448;19076
16068;21367
16068;3949
16068;6299
14844;16068
15852;16068
16068;2780
14801;16068
16068;5871
16068;4126
17821;20534
17821;22844
12967;17821
17821;19805
17821;4409
17821;8489
17821;19762
13045;18471
14026;18471
16451;18471
18808;8785
18808;9748
18808;23256
17546;18808
13066;18808
19909;21797
12212;19909
19909;2552
18826;19909
12887;19909
20978;4287
20978;8786
6204;768
11976;768
14098;768
17227;768
21381;768
22936;768
24652;768
3384;5323
3384;5551
19928;3384
16029;3384
22096;3384
16674;5270
2463;5270
15510;5270
14446;5270
22079;5270
5270;9167
22886;5270
5622;6066
18547;6066
23738;6066
11443;6066
4761;6066
18632;6066
13567;6080
6080;6739
21582;6080
6080;9953
24587;6080
21539;6080
6080;6624
5415;6080
23871;6080
23049;7367
7367;9940
7367;8778
24632;7367
18555;9458
23778;9458
2606;9458
12518;9458
3025;9458
12751;6064
12751;23601
12751;4815
11931;13668
13668;18466
13668;4241
13668;17001
13668;23603
13668;7657
16523;20046
16523;6309
16523;7117
16523;21732
11654;16523
16523;7719
10574;16523
16523;8934
19221;23119
19221;8194
19221;21797
16386;19221
18803;19221
19221;9638
16388;19221
3813;564
564;6153
564;9403
11877;564
16905;564
21940;564
1262;3813
3813;8429
22522;6153
21174;6153
14076;6153
17673;6153
10929;6153
3465;6153
24240;6153
7645;9403
24428;9403
1891;9403
23128;9403
3304;9403
5372;9403
24433;9403
11877;21143
10639;11877
11877;1193
11877;17198
11877;20142
16905;24619
16905;4990
16905;18551
16905;24055
16905;4619
10995;16905
16905;21169
16905;22457
16905;19766
21940;8768
11398;21940
21940;2881
21940;7720
21940;3798
21940;5520
21940;8119
565;6918
565;9484
11008;565
12589;565
21979;565
2857;6918
15680;6918
6918;8265
13040;6918
20104;6918
16878;6918
24321;6918
20051;9484
6010;9484
13350;9484
4478;9484
14231;9484
19977;9484
18986;9484
11008;12472
11008;16569
11008;12573
11008;5242
11008;18251
11008;15591
11869;12589
12589;13131
12589;15768
10891;12589
12589;23491
12589;23999
12589;9578
12589;8094
12589;12820
10151;12589
12589;17859
21979;9899
15510;21979
21979;8249
10125;21979
1706;21979
16367;21979
21647;21979
21979;7220
21979;6186
15603;21979
4439;566
4479;566
12687;566
14262;566
16474;566
16674;566
14357;4439
16101;4439
2330;4439
4439;7028
15506;4439
3062;4439
13485;4439
16917;4439
2238;4479
4479;7809
13993;4479
12687;3061
12687;7131
12687;18736
12687;16271
12687;3224
12687;7755
12687;22913
10575;14262
14262;6889
12937;14262
14262;3758
14262;8182
14262;17212
12431;14262
16474;2148
16474;19500
10929;16474
16474;20312
16674;20635
16674;18701
16674;7934
15663;16674
16674;7737
3327;567
567;8755
10123;567
13717;567
16568;567
19349;567
23559;567
3327;3833
11588;3327
21608;3327
2584;3327
11803;3327
12742;3327
12294;3327
22250;3327
22391;3327
4810;8755
2925;8755
4136;8755
19615;8755
10728;8755
11645;8755
21693;8755
10123;15452
10123;20450
10123;24336
10123;2187
10123;13810
10123;3141
10123;7851
10123;3577
10123;12601
10123;21298
10408;13717
13717;16936
13717;4040
13717;13983
13717;6361
16568;9566
16568;16583
16568;5011
16568;22313
16568;20949
14471;16568
16568;18373
19349;9849
12967;19349
19349;7618
19349;6641
19349;5324
19349;7657
12038;19349
13618;19349
23559;844
23559;2564
23559;3385
13233;23559
23559;4968
14588;23559
18256;23559
13783;23559
12121;23559
1289;568
3553;568
568;7475
568;8374
10607;568
19410;568
23867;568
10784;1289
1289;14521
1289;1455
1289;1890
1289;4626
1289;17645
1289;18286
1289;18674
1289;21347
3553;5789
3553;4741
17126;3553
13924;3553
4122;7475
2741;7475
14850;7475
15374;7475
4670;7475
7475;8693
11165;8374
22354;8374
10607;22154
10607;23739
10607;16417
10607;20754
10607;16834
10607;21671
19410;4315
17813;19410
19410;5282
19410;8866
18220;19410
13525;19410
19410;23122
10265;23867
23413;23867
19185;23867
20566;23867
2608;569
569;5772
569;7356
569;8790
16017;569
23443;569
22101;2608
2083;2608
21200;2608
22420;2608
2608;8070
2608;8140
11131;2608
13547;2608
15254;2608
22182;2608
24438;2608
5772;7656
15054;5772
5035;7356
11017;7356
19811;7356
13310;7356
18630;7356
2294;7356
16221;7356
11805;7356
7089;7356
6904;7356
10184;7356
15860;8790
22936;8790
8790;893
1183;8790
16705;8790
8630;8790
16658;8790
4277;8790
8790;8806
7428;8790
16017;615
1000;16017
16017;4629
1017;16017
11395;16017
11142;16017
16017;20510
23443;7409
21835;23443
23443;4197
17002;23443
12335;23443
570;920
5443;570
10638;570
6672;920
6773;920
10648;920
13896;920
17830;5443
5443;8484
12798;5443
17687;5443
21976;5443
20370;5443
10236;10638
10638;12697
10638;2259
10638;21340
10638;4883
3527;571
17322;571
21405;571
22951;571
16888;3527
3527;963
3346;3527
20897;3527
3527;7471
1710;3527
3527;5468
20145;3527
21047;3527
17322;19683
17322;2844
17322;3127
17322;2664
17322;18564
1128;21405
21405;2177
18082;21405
15732;21405
15450;21405
11530;21405
20801;22951
22677;22951
11815;22951
2016;572
4909;572
13920;572
2016;8323
2016;8938
2016;22639
2016;7892
2016;8928
10847;2016
16039;2016
19628;2016
4909;5992
14843;4909
3036;4909
20959;4909
13920;14255
13920;9733
13920;20653
13920;2466
13920;17451
13920;20815
13920;9816
2450;573
3657;573
573;6718
16232;573
21019;573
11366;2450
17153;2450
13211;2450
10142;2450
13765;2450
3657;7320
18481;3657
10086;3657
17047;3657
23317;3657
10869;3657
3657;6054
3657;5542
3657;6879
20710;3657
22441;3657
6718;8570
5101;6718
16232;9642
16232;16482
16232;8623
1020;16232
13516;16232
16232;7700
21019;9940
1387;21019
20778;21019
14437;21019
19915;21019
21019;3498
21019;7708
15435;21019
21019;5858
15858;21019
10548;574
11586;574
16749;574
18698;574
21223;574
23710;574
10261;10548
10548;16303
10548;24003
10548;3155
10548;7422
10548;8686
11586;9786
11586;7477
10434;11586
11586;6582
11586;14296
11586;23163
11869;16749
11615;16749
14557;16749
16749;5748
16749;18925
13504;18698
18698;19355
16412;18698
18698;21247
18698;6745
18698;20678
21223;22412
10084;21223
21223;2429
21223;21980
23710;8152
1979;23710
12010;23710
575;6560
575;6725
18195;575
6560;943
6560;7583
11692;6560
18700;6560
13882;6560
12688;6560
6725;7887
14446;6725
14197;6725
2162;6725
16685;6725
6327;6725
6725;9653
6725;9480
18252;6725
18472;6725
17092;18195
13732;18195
11707;18195
15904;18195
4744;576
17735;576
18719;576
21906;576
20927;4744
13091;4744
4378;4744
4744;6499
11824;4744
14834;4744
23420;4744
17513;17735
17735;21151
14735;17735
10838;17735
17735;8428
13452;17735
12989;17735
18719;3160
1409;18719
18719;7784
12246;18719
2006;21906
15555;21906
21906;2754
15707;21906
21906;7217
20094;21906
577;7847
10787;577
10788;577
18232;577
23117;7847
22323;7847
17674;7847
10787;7777
10787;648
10787;15806
10787;836
10787;7419
10787;9866
10787;24390
10787;9440
10787;15347
10787;19777
10787;21647
10787;7769
1010;10788
10788;6270
10788;16847
10788;13145
18232;20290
15243;18232
18232;8209
18232;18737
18232;22772
2570;578
19341;578
22290;578
2570;5786
10313;2570
14016;2570
19341;22454
19341;2436
19097;19341
19341;7043
11018;19341
17471;22290
22290;874
22290;4004
12715;22290
22290;5683
22290;5884
12264;579
14980;579
17217;579
17622;579
12264;5846
12264;2290
12264;18748
12264;3567
11805;12264
10168;14980
14980;4150
14980;23163
17217;925
17217;20475
1309;17217
17081;17217
17217;9561
17217;8663
17622;2185
12702;17622
17622;21627
15870;17622
17622;8219
17622;6361
2994;580
5090;580
580;7570
580;9651
10098;580
15426;580
20226;580
2994;4515
10488;2994
2994;3397
13367;2994
17149;2994
18005;2994
10007;5090
12882;5090
18486;5090
18625;5090
18817;5090
18108;5090
23983;5090
3393;7570
17097;9651
12973;9651
20741;9651
2313;9651
6490;9651
18749;9651
7467;9651
24310;9651
10098;17714
10098;13322
10098;10669
10098;21253
10098;8716
15426;17842
15426;2292
15426;6058
15426;2445
13210;15426
15426;3278
18098;20226
12173;20226
1418;20226
20226;3770
20226;23921
20226;20688
1302;581
3586;581
4762;581
581;6115
581;7950
581;9623
12683;581
14081;581
16182;581
21066;581
22066;581
1302;9918
12520;1302
1302;14027
3586;9306
3586;9758
14629;3586
24120;3586
4762;4871
15133;4762
3622;4762
10571;4762
4762;8364
15743;6115
6115;749
18218;6115
15798;6115
21765;6115
23404;6115
22058;6115
6115;8580
18169;6115
22725;6115
12602;6115
1202;7950
15150;7950
2425;7950
17484;7950
4747;7950
7950;8684
10862;9623
10363;9623
16050;9623
8948;9623
5212;9623
12683;726
1247;12683
12683;9363
12683;18197
14081;7392
14081;3406
14081;15099
14081;23111
14081;2204
14081;16751
14081;19427
14081;7762
11805;14081
14081;22779
16182;663
10901;16182
16182;16420
11477;16182
16182;19247
16182;18620
16182;2932
16182;5580
16182;5719
16182;7700
16182;5308
11822;21066
19858;21066
21066;7312
21066;8818
21066;8950
22066;4442
19549;22066
22066;3026
17086;22066
22066;23304
22066;9939
1383;582
4663;582
582;9351
13956;582
17907;582
1383;716
11102;1383
1213;1383
1383;5014
13199;1383
1383;20335
2048;4663
4259;4663
1413;9351
16601;9351
10338;9351
19985;9351
8256;9351
11461;9351
11749;9351
10267;9351
13956;16840
13956;14051
13956;6463
13956;2955
13956;19999
17907;23659
17907;20502
17907;18343
17907;6197
1325;1988
11694;1325
1325;4260
1325;6717
1325;15617
1325;21018
1325;22845
18241;4114
15638;4114
4114;9827
4114;6461
4114;7255
12139;4114
12436;4114
16618;4114
24035;4114
24075;4114
17751;7777
6202;7777
2707;7777
22749;7777
22172;7777
5122;7777
19008;7777
23882;7777
10163;11141
11141;3627
11141;18540
11141;3513
11141;22633
15653;670
15653;835
15653;20312
18158;5697
18158;942
18158;6864
14011;18158
18158;23367
18158;18533
10513;21333
12864;21333
21333;2621
13741;21333
21333;21817
10380;21333
21400;21553
1565;21400
21400;22319
12024;21400
21400;23490
19731;21400
21400;23133
21400;4282
15238;21400
23826;8796
1569;23826
23826;9075
23826;3119
20429;23826
20600;23826
4487;584
4551;584
584;9175
10048;584
12699;584
12915;584
13148;584
14313;584
18424;584
4487;9609
20015;4487
4487;8077
11931;4487
4487;4983
23368;4487
1878;4551
4551;7217
14778;4551
14867;9175
20282;9175
13006;9175
8453;9175
17635;9175
7333;9175
16374;9175
18945;9175
20083;9175
20082;9175
21086;9175
11401;9175
13999;9175
10048;9907
10048;11387
10048;5467
10048;6545
10048;6569
10048;12999
12699;2361
12699;19528
12699;12830
12699;18170
12699;22966
12699;19798
12915;23565
10110;12915
12915;15171
12915;9496
12013;12915
13148;22657
13148;17155
13148;23717
13148;16388
13148;16984
14313;15260
14313;19173
13891;14313
14313;15136
14313;4303
18424;24057
12970;18424
10656;18424
18424;3669
18424;6382
585;9302
10395;585
10641;585
11632;585
13834;585
17338;585
18089;585
18931;585
20527;585
14996;9302
14843;9302
19700;9302
20502;9302
14725;9302
23072;9302
10395;17230
10395;3582
10395;4779
10395;6531
10641;773
10641;19172
10641;4680
10270;10641
10641;7853
10641;15794
10641;7545
11632;17461
11632;17080
11632;24087
11632;22122
11632;5956
11632;18591
13834;4621
13834;14577
13834;8756
13834;15109
10556;13834
13113;13834
17338;21813
17338;19071
14200;17338
16847;17338
17338;1917
17338;8101
17338;22722
17338;24212
17338;18483
